title_x,year,main_genre,director,top_actors,budget,revenue,popularity,vote_average,runtime,success,decade
Lord of War,2005.0,Crime,Andrew Niccol,"['Nicolas Cage', 'Bridget Moynahan', 'Jared Leto']",42000000,24127895,34.828241,7.0,122.0,0,2000.0
Hero,2002.0,Drama,Zhang Yimou,"['Jet Li', 'Tony Leung Chiu-Wai', 'Maggie Cheung']",31000000,177394432,23.607392,7.2,99.0,1,2000.0
One for the Money,2012.0,Action,Julie Anne Robinson,"['Katherine Heigl', ""Jason O'Mara"", 'Daniel Sunjata']",40000000,36893721,19.438503,5.3,91.0,0,2010.0
The Interview,2014.0,Action,Seth Rogen,"['James Franco', 'Seth Rogen', 'Lizzy Caplan']",44000000,12342632,74.168016,6.1,112.0,0,2010.0
The Warrior's Way,2010.0,Adventure,Sngmoo Lee,"['Kate Bosworth', 'Jang Dong-gun', 'Geoffrey Rush']",42000000,11087569,7.349497,6.3,100.0,0,2010.0
Micmacs,2009.0,Action,Jean-Pierre Jeunet,"['Dany Boon', 'Dominique Pinon', 'André Dussollier']",33000000,14000000,7.663515,6.8,100.0,0,2000.0
8 Mile,2002.0,Drama,Curtis Hanson,"['Eminem', 'Mekhi Phifer', 'Brittany Murphy']",41000000,215000000,32.798571,6.8,110.0,1,2000.0
A Knight's Tale,2001.0,Adventure,Brian Helgeland,"['Heath Ledger', 'Rufus Sewell', 'Shannyn Sossamon']",65000000,117487473,36.670399,6.6,132.0,1,2000.0
The Sixth Sense,1999.0,Mystery,M. Night Shyamalan,"['Bruce Willis', 'Toni Collette', 'Olivia Williams']",40000000,672806292,73.085576,7.7,107.0,1,1990.0
Man on a Ledge,2012.0,Action,Asger Leth,"['Sam Worthington', 'Elizabeth Banks', 'Jamie Bell']",42000000,46221189,34.041407,6.2,102.0,1,2010.0
The Big Year,2011.0,Comedy,David Frankel,"['Owen Wilson', 'Steve Martin', 'Jack Black']",41000000,7448385,9.419726,5.6,100.0,0,2010.0
The Karate Kid,1984.0,Drama,John G. Avildsen,"['Ralph Macchio', 'Pat Morita', 'William Zabka']",8000000,90815558,28.456572,6.9,126.0,1,1980.0
American Hustle,2013.0,Drama,David O. Russell,"['Christian Bale', 'Bradley Cooper', 'Amy Adams']",40000000,251171807,49.664128,6.8,138.0,1,2010.0
The Proposal,2009.0,Comedy,Anne Fletcher,"['Sandra Bullock', 'Ryan Reynolds', 'Mary Steenburgen']",40000000,317375031,36.238968,6.7,108.0,1,2000.0
Double Jeopardy,1999.0,Crime,Bruce Beresford,"['Tommy Lee Jones', 'Ashley Judd', 'Bruce Greenwood']",70000000,177841558,19.439386,6.2,105.0,1,1990.0
Back to the Future Part II,1989.0,Adventure,Robert Zemeckis,"['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson']",40000000,332000000,43.345252,7.4,108.0,1,1980.0
Lucy,2014.0,Action,Luc Besson,"['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik']",40000000,126546825,115.241998,6.3,89.0,1,2010.0
Fifty Shades of Grey,2015.0,Drama,Sam Taylor-Johnson,"['Dakota Johnson', 'Jamie Dornan', 'Jennifer Ehle']",40000000,571006128,98.755657,5.2,125.0,1,2010.0
Spy Kids 3-D: Game Over,2003.0,Action,Robert Rodriguez,"['Antonio Banderas', 'Carla Gugino', 'Alexa PenaVega']",38000000,197011982,21.998734,4.7,84.0,1,2000.0
A Time to Kill,1996.0,Crime,Joel Schumacher,"['Matthew McConaughey', 'Sandra Bullock', 'Samuel L. Jackson']",40000000,152266007,25.219805,7.0,149.0,1,1990.0
Cheaper by the Dozen,2003.0,Comedy,Shawn Levy,"['Steve Martin', 'Bonnie Hunt', 'Piper Perabo']",40000000,190212113,26.516624,6.0,98.0,1,2000.0
Lone Survivor,2013.0,Action,Peter Berg,"['Mark Wahlberg', 'Taylor Kitsch', 'Emile Hirsch']",40000000,149295601,37.084384,7.4,121.0,1,2010.0
A League of Their Own,1992.0,Comedy,Penny Marshall,"['Tom Hanks', 'Geena Davis', 'Madonna']",40000000,107458785,21.661028,6.7,128.0,1,1990.0
The Conjuring 2,2016.0,Horror,James Wan,"['Patrick Wilson', 'Vera Farmiga', 'Madison Wolfe']",40000000,320170008,68.794673,7.0,134.0,1,2010.0
The Social Network,2010.0,Drama,David Fincher,"['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake']",40000000,224920315,69.27822,7.1,120.0,1,2010.0
He's Just Not That Into You,2009.0,Comedy,Ken Kwapis,"['Ben Affleck', 'Jennifer Aniston', 'Drew Barrymore']",40000000,177259441,26.253357,6.2,129.0,1,2000.0
Scary Movie 4,2006.0,Comedy,David Zucker,"['Anna Faris', 'Regina Hall', 'Craig Bierko']",45000000,178262620,32.549282,5.3,83.0,1,2000.0
Scream 3,2000.0,Horror,Wes Craven,"['David Arquette', 'Neve Campbell', 'Courteney Cox']",40000000,161834276,24.992057,5.7,116.0,1,2000.0
Back to the Future Part III,1990.0,Adventure,Robert Zemeckis,"['Michael J. Fox', 'Christopher Lloyd', 'Mary Steenburgen']",40000000,244527583,45.769562,7.1,118.0,1,1990.0
Get Hard,2015.0,Comedy,Etan Cohen,"['Will Ferrell', 'Kevin Hart', 'Alison Brie']",40000000,111811453,36.301202,5.9,100.0,1,2010.0
Dracula,1992.0,Romance,Francis Ford Coppola,"['Gary Oldman', 'Winona Ryder', 'Anthony Hopkins']",40000000,215862692,45.022964,7.1,128.0,1,1990.0
Julie & Julia,2009.0,Romance,Nora Ephron,"['Meryl Streep', 'Amy Adams', 'Stanley Tucci']",40000000,129540499,22.853006,6.6,123.0,1,2000.0
42,2013.0,Drama,Brian Helgeland,"['Chadwick Boseman', 'T.R. Knight', 'Harrison Ford']",40000000,95020213,31.884559,6.8,128.0,1,2010.0
The Talented Mr. Ripley,1999.0,Thriller,Anthony Minghella,"['Matt Damon', 'Gwyneth Paltrow', 'Jude Law']",40000000,128798265,31.385257,7.0,139.0,1,1990.0
Dumb and Dumber To,2014.0,Comedy,Bobby Farrelly,"['Jim Carrey', 'Jeff Daniels', 'Rachel Melvin']",40000000,169837010,67.767785,5.4,110.0,1,2010.0
Eight Below,2006.0,Adventure,Frank Marshall,"['Paul Walker', 'Bruce Greenwood', 'Moon Bloodgood']",40000000,120455994,24.287306,6.7,120.0,1,2000.0
The Intern,2015.0,Comedy,Nancy Meyers,"['Robert De Niro', 'Anne Hathaway', 'Rene Russo']",35000000,194564672,53.114573,7.1,121.0,1,2010.0
Ride Along 2,2016.0,Action,Tim Story,"['Kevin Hart', 'Ice Cube', 'Olivia Munn']",40000000,124827316,25.136082,6.1,102.0,1,2010.0
The Last of the Mohicans,1992.0,Action,Michael Mann,"['Daniel Day-Lewis', 'Madeleine Stowe', 'Russell Means']",40000000,75505856,37.776566,7.1,112.0,1,1990.0
Ray,2004.0,Drama,Taylor Hackford,"['Jamie Foxx', 'Kerry Washington', 'Regina King']",40000000,124731534,21.743321,7.2,152.0,1,2000.0
Sin City,2005.0,Action,Robert Rodriguez,"['Jessica Alba', 'Devon Aoki', 'Clive Owen']",40000000,158733820,66.003433,7.2,124.0,1,2000.0
Vantage Point,2008.0,Drama,Pete Travis,"['Dennis Quaid', 'Matthew Fox', 'Forest Whitaker']",40000000,151161491,24.862767,6.2,90.0,1,2000.0
"I Love You, Man",2009.0,Comedy,John Hamburg,"['Paul Rudd', 'Jason Segel', 'Rashida Jones']",41000000,91636986,25.391899,6.5,105.0,1,2000.0
Shallow Hal,2001.0,Comedy,Bobby Farrelly,"['Gwyneth Paltrow', 'Jack Black', 'Jason Alexander']",40000000,141069860,29.854773,5.7,114.0,1,2000.0
JFK,1991.0,Drama,Oliver Stone,"['Kevin Costner', 'Tommy Lee Jones', 'Gary Oldman']",40000000,205405498,26.82041,7.5,189.0,1,1990.0
Big Momma's House 2,2006.0,Comedy,John Whitesell,"['Martin Lawrence', 'Nia Long', 'Emily Procter']",40000000,138259062,17.61292,5.4,99.0,1,2000.0
The Mexican,2001.0,Action,Gore Verbinski,"['Brad Pitt', 'Julia Roberts', 'James Gandolfini']",57000000,147845033,21.021809,5.8,123.0,1,2000.0
17 Again,2009.0,Comedy,Burr Steers,"['Zac Efron', 'Leslie Mann', 'Matthew Perry']",20000000,136267476,52.571674,6.1,102.0,1,2000.0
The Other Woman,2014.0,Comedy,Nick Cassavetes,"['Cameron Diaz', 'Leslie Mann', 'Kate Upton']",40000000,196781193,34.519636,6.2,109.0,1,2010.0
The Final Destination,2009.0,Horror,David R. Ellis,"['Bobby Campo', 'Shantel VanSanten', 'Nick Zano']",40000000,186167139,32.478077,5.4,82.0,1,2000.0
Bridge of Spies,2015.0,Thriller,Steven Spielberg,"['Tom Hanks', 'Mark Rylance', 'Amy Ryan']",40000000,165478348,48.445978,7.2,141.0,1,2010.0
Behind Enemy Lines,2001.0,Action,John Moore,"['Owen Wilson', 'Gene Hackman', 'Gabriel Macht']",40000000,91753202,24.012986,6.0,106.0,1,2000.0
Get Him to the Greek,2010.0,Comedy,Nicholas Stoller,"['Jonah Hill', 'Russell Brand', 'Rose Byrne']",40000000,90029656,17.869443,5.9,109.0,1,2010.0
Shall We Dance?,2004.0,Drama,Peter Chelsom,"['Richard Gere', 'Jennifer Lopez', 'Susan Sarandon']",50000000,170128460,14.231899,5.9,107.0,1,2000.0
Small Soldiers,1998.0,Comedy,Joe Dante,"['Gregory Smith', 'Kirsten Dunst', 'Denis Leary']",40000000,54682547,23.088571,6.2,110.0,1,1990.0
Spawn,1997.0,Action,Mark A.Z. Dippé,"['Michael Jai White', 'Martin Sheen', 'John Leguizamo']",40000000,87840042,19.833664,5.0,96.0,1,1990.0
The Count of Monte Cristo,2002.0,Action,Kevin Reynolds,"['Jim Caviezel', 'Guy Pearce', 'Richard Harris']",35000000,75395048,26.595983,7.3,131.0,1,2000.0
The Lincoln Lawyer,2011.0,Crime,Brad Furman,"['Matthew McConaughey', 'Marisa Tomei', 'Ryan Phillippe']",40000000,85412898,26.072228,7.0,119.0,1,2010.0
Unknown,2011.0,Action,Jaume Collet-Serra,"['Liam Neeson', 'Diane Kruger', 'January Jones']",30000000,130786397,38.643914,6.5,113.0,1,2010.0
The Prestige,2006.0,Drama,Christopher Nolan,"['Hugh Jackman', 'Christian Bale', 'Michael Caine']",40000000,109676311,74.440708,8.0,130.0,1,2000.0
Horrible Bosses 2,2014.0,Comedy,Sean Anders,"['Jason Bateman', 'Jason Sudeikis', 'Charlie Day']",42000000,107670357,82.185281,6.1,108.0,1,2010.0
Escape from Planet Earth,2013.0,Animation,Callan Brunker,"['Brendan Fraser', 'Rob Corddry', 'Ricky Gervais']",40000000,74597643,18.14218,5.7,89.0,1,2010.0
Apocalypto,2006.0,Action,Mel Gibson,"['Rudy Youngblood', 'Raoul Max Trujillo', 'Gerardo Taracena']",40000000,120175290,41.570047,7.3,139.0,1,2000.0
The Living Daylights,1987.0,Action,John Glen,"['Timothy Dalton', ""Maryam d'Abo"", 'Jeroen Krabbé']",40000000,191185897,23.331459,6.2,130.0,1,1980.0
Predators,2010.0,Action,Nimród Antal,"['Topher Grace', 'Alice Braga', 'Laurence Fishburne']",40000000,126248813,47.649554,6.0,107.0,1,2010.0
Secret Window,2004.0,Thriller,David Koepp,"['Johnny Depp', 'John Turturro', 'Timothy Hutton']",40000000,92913171,32.908414,6.4,96.0,1,2000.0
The Lake House,2006.0,Romance,Alejandro Agresti,"['Keanu Reeves', 'Sandra Bullock', 'Shohreh Aghdashloo']",40000000,114830111,29.88736,6.5,99.0,1,2000.0
The Skeleton Key,2005.0,Drama,Iain Softley,"['Kate Hudson', 'Gena Rowlands', 'Peter Sarsgaard']",43000000,91974818,29.105407,6.4,104.0,1,2000.0
Made of Honor,2008.0,Comedy,Paul Weiland,"['Patrick Dempsey', 'Michelle Monaghan', 'Kevin McKidd']",40000000,84601681,19.574774,6.0,101.0,1,2000.0
Jersey Boys,2014.0,Music,Clint Eastwood,"['Christopher Walken', 'Vincent Piazza', 'Freya Tingley']",40000000,67347013,14.199933,6.8,134.0,1,2010.0
The Rainmaker,1997.0,Drama,Francis Ford Coppola,"['Matt Damon', 'Danny DeVito', 'Jon Voight']",40000000,45916769,12.229516,6.7,135.0,1,1990.0
Gothika,2003.0,Horror,Mathieu Kassovitz,"['Halle Berry', 'Robert Downey Jr.', 'Charles S. Dutton']",40000000,141591324,27.303608,5.8,98.0,1,2000.0
Amistad,1997.0,Drama,Steven Spielberg,"['Morgan Freeman', 'Nigel Hawthorne', 'Anthony Hopkins']",36000000,74000000,3.698276,6.8,155.0,1,1990.0
Aliens vs Predator: Requiem,2007.0,Fantasy,Colin Strause,"['Steven Pasquale', 'Reiko Aylesworth', 'John Ortiz']",40000000,41797066,39.381913,4.9,94.0,1,2000.0
Music and Lyrics,2007.0,Comedy,Marc Lawrence,"['Drew Barrymore', 'Hugh Grant', 'Scott Porter']",40000000,145896422,17.659032,6.2,96.0,1,2000.0
Paul,2011.0,Adventure,Greg Mottola,"['Seth Rogen', 'Simon Pegg', 'Nick Frost']",40000000,97552050,43.151268,6.5,104.0,1,2010.0
The Guilt Trip,2012.0,Comedy,Anne Fletcher,"['Seth Rogen', 'Barbra Streisand', 'Yvonne Strahovski']",40000000,41863726,15.283444,5.4,95.0,1,2010.0
Scream 4,2011.0,Horror,Wes Craven,"['David Arquette', 'Neve Campbell', 'Courteney Cox']",40000000,97138686,35.21926,6.1,111.0,1,2010.0
8MM,1999.0,Thriller,Joel Schumacher,"['Nicolas Cage', 'Joaquin Phoenix', 'James Gandolfini']",40000000,96618699,25.580272,6.1,123.0,1,1990.0
The Doors,1991.0,Drama,Oliver Stone,"['Val Kilmer', 'Meg Ryan', 'Kyle MacLachlan']",38000000,34416893,10.794175,6.7,140.0,0,1990.0
Sex Tape,2014.0,Comedy,Jake Kasdan,"['Cameron Diaz', 'Jason Segel', 'Rob Corddry']",40000000,126069509,72.641296,5.3,97.0,1,2010.0
Hanging Up,2000.0,Comedy,Diane Keaton,"['Meg Ryan', 'Diane Keaton', 'Lisa Kudrow']",40000000,36037909,3.415534,5.0,94.0,0,2000.0
Final Destination 5,2011.0,Horror,Steven Quale,"['Emma Bell', ""Nicholas D'Agosto"", 'Miles Fisher']",47000000,157887643,38.555482,5.9,92.0,1,2010.0
Pay It Forward,2000.0,Drama,Mimi Leder,"['Kevin Spacey', 'Helen Hunt', 'Haley Joel Osment']",40000000,55707411,24.313684,7.0,122.0,1,2000.0
Fever Pitch,2005.0,Comedy,Bobby Farrelly,"['Drew Barrymore', 'Jimmy Fallon', 'Jason Spevack']",30000000,50451307,9.965073,5.9,103.0,1,2000.0
The Shadow,1994.0,Adventure,Russell Mulcahy,"['Alec Baldwin', 'John Lone', 'Penelope Ann Miller']",25000000,48063435,8.178203,5.4,108.0,1,1990.0
Extremely Loud & Incredibly Close,2011.0,Drama,Stephen Daldry,"['Thomas Horn', 'Tom Hanks', 'Sandra Bullock']",40000000,55247881,31.066874,6.9,129.0,1,2010.0
Morning Glory,2010.0,Comedy,Roger Michell,"['Rachel McAdams', 'Harrison Ford', 'Patrick Wilson']",40000000,58785180,22.491388,6.1,102.0,1,2010.0
Get Rich or Die Tryin',2005.0,Drama,Jim Sheridan,"['50 Cent', 'Joy Bryant', 'Adewale Akinnuoye-Agbaje']",40000000,46442528,12.885985,6.3,117.0,1,2000.0
The Art of War,2000.0,Crime,Christian Duguay,"['Wesley Snipes', 'Donald Sutherland', 'Maury Chaykin']",40000000,30199105,7.832337,5.6,117.0,0,2000.0
Rent,2005.0,Drama,Chris Columbus,"['Anthony Rapp', 'Adam Pascal', 'Rosario Dawson']",40000000,31670620,10.433667,6.7,135.0,0,2000.0
The Out-of-Towners,1999.0,Comedy,Sam Weisman,"['Steve Martin', 'Goldie Hawn', 'John Cleese']",75000000,29000000,4.842626,5.0,90.0,0,1990.0
The Island of Dr. Moreau,1996.0,Fantasy,John Frankenheimer,"['Marlon Brando', 'Val Kilmer', 'David Thewlis']",40000000,49627779,13.210898,4.6,96.0,1,1990.0
The Musketeer,2001.0,Action,Peter Hyams,"['Catherine Deneuve', 'Mena Suvari', 'Stephen Rea']",40000000,27053815,3.296933,5.2,104.0,0,2000.0
Sweet November,2001.0,Drama,Pat O'Connor,"['Keanu Reeves', 'Charlize Theron', 'Jason Isaacs']",40000000,65754228,19.372805,6.4,119.0,1,2000.0
The Reaping,2007.0,Horror,Stephen Hopkins,"['Hilary Swank', 'David Morrissey', 'Idris Elba']",40000000,62771059,13.445697,5.4,99.0,1,2000.0
Mean Streets,1973.0,Drama,Martin Scorsese,"['Harvey Keitel', 'Robert De Niro', 'David Proval']",500000,3000000,17.002096,7.2,110.0,1,1970.0
Renaissance Man,1994.0,Comedy,Penny Marshall,"['Danny DeVito', 'Mark Wahlberg', 'Gregory Hines']",40000000,24332324,4.516953,5.9,128.0,0,1990.0
Colombiana,2011.0,Action,Olivier Megaton,"['Zoe Saldana', 'Cliff Curtis', 'Callum Blue']",40000000,60965854,33.785969,6.5,108.0,1,2010.0
Quest for Camelot,1998.0,Fantasy,Frederik Du Chau,"['Jessalyn Gilsig', 'Cary Elwes', 'Gary Oldman']",40000000,38172500,16.059443,6.9,86.0,0,1990.0
City By The Sea,2002.0,Crime,Michael Caton-Jones,"['Robert De Niro', 'James Franco', 'Frances McDormand']",40000000,22433915,3.476966,5.7,108.0,0,2000.0
Torque,2004.0,Action,Joseph Kahn,"['Martin Henderson', 'Ice Cube', 'Monet Mazur']",40000000,46546197,7.360793,4.7,84.0,1,2000.0
Showgirls,1995.0,Drama,Paul Verhoeven,"['Elizabeth Berkley', 'Kyle MacLachlan', 'Gina Gershon']",45000000,20350754,14.513305,4.9,128.0,0,1990.0
Marie Antoinette,2006.0,Drama,Sofia Coppola,"['Kirsten Dunst', 'Jason Schwartzman', 'Judy Davis']",40000000,60474340,22.364549,6.5,123.0,1,2000.0
Get Carter,2000.0,Action,Stephen T. Kay,"['Sylvester Stallone', 'Miranda Richardson', 'Rachael Leigh Cook']",63600000,19412993,4.494788,4.8,102.0,0,2000.0
The Impossible,2012.0,Thriller,Juan Antonio Bayona,"['Naomi Watts', 'Ewan McGregor', 'Tom Holland']",42000000,180274123,47.559928,7.0,113.0,1,2010.0
Ishtar,1987.0,Action,Elaine May,"['Warren Beatty', 'Dustin Hoffman', 'Isabelle Adjani']",55000000,14375181,2.410546,4.2,107.0,0,1980.0
Fantastic Mr. Fox,2009.0,Adventure,Wes Anderson,"['George Clooney', 'Meryl Streep', 'Jason Schwartzman']",40000000,46471023,41.258956,7.5,87.0,1,2000.0
Life or Something Like It,2002.0,Comedy,Stephen Herek,"['Angelina Jolie', 'Edward Burns', 'Tony Shalhoub']",40000000,16872671,8.980846,5.7,103.0,0,2000.0
Memoirs of an Invisible Man,1992.0,Comedy,John Carpenter,"['Chevy Chase', 'Daryl Hannah', 'Sam Neill']",40000000,14358033,7.222985,5.7,99.0,0,1990.0
Amélie,2001.0,Comedy,Jean-Pierre Jeunet,"['Audrey Tautou', 'Mathieu Kassovitz', 'Rufus']",10000000,173921954,73.720244,7.8,122.0,1,2000.0
Alfie,2004.0,Comedy,Charles Shyer,"['Jude Law', 'Marisa Tomei', 'Omar Epps']",60000000,13395939,15.219263,5.6,103.0,0,2000.0
Big Miracle,2012.0,Adventure,Ken Kwapis,"['Drew Barrymore', 'John Krasinski', 'Kristen Bell']",40000000,24719215,8.303696,6.6,107.0,0,2010.0
The Deep End of the Ocean,1999.0,Drama,Ulu Grosbard,"['Michelle Pfeiffer', 'Treat Williams', 'Whoopi Goldberg']",38000000,28121100,4.746085,5.9,106.0,0,1990.0
FearDotCom,2002.0,Horror,William Malone,"['Stephen Dorff', 'Natascha McElhone', 'Stephen Rea']",40000000,18902015,6.756886,3.2,101.0,0,2000.0
Cirque du Freak: The Vampire's Assistant,2009.0,Adventure,Paul Weitz,"['John C. Reilly', 'Josh Hutcherson', 'Chris Massoglia']",40000000,28169671,16.424807,5.5,109.0,0,2000.0
Duplex,2003.0,Action,Danny DeVito,"['Ben Stiller', 'Drew Barrymore', 'Eileen Essell']",40000000,19322135,15.590001,5.9,89.0,0,2000.0
Universal Soldier: The Return,1999.0,Action,Mic Rodgers,"['Jean-Claude Van Damme', 'Kiana Tom', 'Bill Goldberg']",45000000,10667893,14.566664,4.2,82.0,0,1990.0
Pandorum,2009.0,Action,Christian Alvart,"['Ben Foster', 'Dennis Quaid', 'Cam Gigandet']",33000000,20645327,28.353517,6.5,108.0,0,2000.0
Extreme Ops,2002.0,Action,Christian Duguay,"['Devon Sawa', 'Bridgette Wilson', 'Rufus Sewell']",40000000,10959475,2.911819,5.0,93.0,0,2000.0
Sunshine,2007.0,Science Fiction,Danny Boyle,"['Cillian Murphy', 'Rose Byrne', 'Chris Evans']",50000000,32017803,51.502884,7.0,107.0,0,2000.0
A Thousand Words,2012.0,Drama,Brian Robbins,"['Eddie Murphy', 'Allison Janney', 'Cliff Curtis']",40000000,22044277,13.119133,6.0,91.0,0,2010.0
The Gunman,2015.0,Action,Pierre Morel,"['Sean Penn', 'Jasmine Trinca', 'Javier Bardem']",40000000,13644292,26.935458,5.5,115.0,0,2010.0
Stormbreaker,2006.0,Adventure,Geoffrey Sax,"['Alex Pettyfer', 'Sarah Bolger', 'Ewan McGregor']",40000000,23937870,16.282962,5.1,93.0,0,2000.0
Disturbia,2007.0,Thriller,D.J. Caruso,"['Shia LaBeouf', 'Sarah Roemer', 'Carrie-Anne Moss']",20000000,117760134,31.690456,6.6,105.0,1,2000.0
Hackers,1995.0,Action,Iain Softley,"['Jonny Lee Miller', 'Angelina Jolie', 'Jesse Bradford']",20000000,7563728,17.842246,6.2,107.0,0,1990.0
Snowpiercer,2013.0,Action,Bong Joon-ho,"['Chris Evans', 'Song Kang-ho', 'Ed Harris']",39200000,86758912,64.238688,6.7,126.0,1,2010.0
The Crow,1994.0,Fantasy,Alex Proyas,"['Brandon Lee', 'Rochelle Davis', 'Ernie Hudson']",15000000,94000000,44.690107,7.3,102.0,1,1990.0
Baahubali: The Beginning,2015.0,Action,S.S. Rajamouli,"['Prabhas', 'Rana Daggubati', 'Tamanna Bhatia']",40000000,100000000,16.254032,7.5,159.0,1,2010.0
The Time Traveler's Wife,2009.0,Drama,Robert Schwentke,"['Eric Bana', 'Rachel McAdams', 'Michelle Nolden']",39000000,101229792,37.492928,6.7,107.0,1,2000.0
Frankenweenie,2012.0,Animation,Tim Burton,"['Charlie Tahan', ""Catherine O'Hara"", 'Martin Short']",39000000,35287788,27.908783,6.6,87.0,0,2010.0
Serenity,2005.0,Science Fiction,Joss Whedon,"['Nathan Fillion', 'Gina Torres', 'Alan Tudyk']",39000000,38869464,45.388937,7.4,119.0,0,2000.0
Against the Ropes,2004.0,Romance,Charles S. Dutton,"['Meg Ryan', 'Tony Shalhoub', 'Joe Cortese']",39000000,6614280,2.817364,4.5,106.0,0,2000.0
Superman III,1983.0,Comedy,Richard Lester,"['Christopher Reeve', 'Richard Pryor', 'Jackie Cooper']",39000000,75850624,22.164202,5.3,125.0,1,1980.0
Grudge Match,2013.0,Comedy,Peter Segal,"['Robert De Niro', 'Sylvester Stallone', 'Alan Arkin']",40000000,44907260,21.362949,6.0,113.0,1,2010.0
Red Cliff,2008.0,Adventure,John Woo,"['Chang Chen', 'Hu Jun', 'Tony Leung Chiu-Wai']",80341000,127814609,14.8375,7.1,150.0,1,2000.0
Sweet Home Alabama,2002.0,Comedy,Andy Tennant,"['Reese Witherspoon', 'Josh Lucas', 'Patrick Dempsey']",30000000,180622424,18.256028,6.0,108.0,1,2000.0
The Ugly Truth,2009.0,Comedy,Robert Luketic,"['Katherine Heigl', 'Gerard Butler', 'Eric Winter']",38000000,205298907,22.332927,6.4,96.0,1,2000.0
Spy Kids 2: The Island of Lost Dreams,2002.0,Action,Robert Rodriguez,"['Antonio Banderas', 'Carla Gugino', 'Alexa PenaVega']",38000000,119723358,24.085144,5.3,100.0,1,2000.0
Star Trek: Generations,1994.0,Science Fiction,David Carson,"['Patrick Stewart', 'Jonathan Frakes', 'Brent Spiner']",38000000,120000000,14.779041,6.4,118.0,1,1990.0
The Grandmaster,2013.0,Action,Wong Kar-wai,"['Tony Leung Chiu-Wai', 'Zhang Ziyi', 'Song Hye-kyo']",3860000,64076736,19.947265,6.3,130.0,1,2010.0
Water for Elephants,2011.0,Drama,Francis Lawrence,"['Robert Pattinson', 'Reese Witherspoon', 'Christoph Waltz']",38000000,114156230,16.801218,6.7,120.0,1,2010.0
The Hurricane,1999.0,Drama,Norman Jewison,"['Denzel Washington', 'Vicellous Reon Shannon', 'Deborah Kara Unger']",50000000,73956241,20.825781,7.2,146.0,1,1990.0
Enough,2002.0,Drama,Michael Apted,"['Jennifer Lopez', 'Billy Campbell', 'Juliette Lewis']",38000000,51801187,11.500783,6.2,114.0,1,2000.0
Paul Blart: Mall Cop 2,2015.0,Action,Andy Fickman,"['Kevin James', 'Raini Rodriguez', 'Eduardo Verástegui']",38000000,107597242,41.258487,5.0,94.0,1,2010.0
Angel Eyes,2001.0,Drama,Luis Mandoki,"['Jennifer Lopez', 'Jim Caviezel', 'Jeremy Sisto']",53000000,29700000,6.454634,5.6,102.0,0,2000.0
The Ninth Gate,1999.0,Horror,Roman Polanski,"['Johnny Depp', 'Frank Langella', 'Lena Olin']",38000000,58401898,30.359164,6.3,133.0,1,1990.0
Extreme Measures,1996.0,Drama,Michael Apted,"['Hugh Grant', 'Gene Hackman', 'Sarah Jessica Parker']",38000000,17380126,3.426555,5.7,118.0,0,1990.0
Rock Star,2001.0,Music,Stephen Herek,"['Mark Wahlberg', 'Jennifer Aniston', 'Jason Flemyng']",57000000,16991902,11.60815,6.0,105.0,0,2000.0
Precious,2009.0,Drama,Lee Daniels,"['Gabourey Sidibe', ""Mo'Nique"", 'Paula Patton']",10000000,47536959,18.664624,6.9,110.0,1,2000.0
